mandt,lifnr,land1,name1,name2,name3,name4,ort01,ort02,pfach,pstl2,pstlz,regio,sortl,stras,adrnr,mcod1,mcod2,mcod3,anred,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,dtams,dtaws,erdat,ernam,esrnr,konzs,ktokk,kunnr,lnrza,loevm,sperr,sperm,spras,stcd1,stcd2,stkza,stkzu,telbx,telf1,telf2,telfx,teltx,telx1,xcpdk,xzemp,vbund,fiskn,stceg,stkzn,sperq,gbort,gbdat,sexkz,kraus,revdb,qssys,ktock,pfort,werks,ltsna,werkr,plkal,duefl,txjcd,sperz,scacd,sfrgr,lzone,xlfza,dlgrp,fityp,stcdt,regss,actss,stcd3,stcd4,stcd5,stcd6,ipisp,taxbs,profs,stgdl,emnfr,lfurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,qssysdat,podkzb,fisku,stenr,carrier_conf,min_comp,term_li,crc_num,cvp_xblck,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,j_sc_capital,j_sc_currency,alc,pmt_office,ppa_relevant,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,transport_chain,staging_time,scheduling_type,submi_relevant,operation_flag,is_deleted,recordstamp
800,AGENCY14,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039395,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY29,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039440,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY31,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039446,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY30,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039443,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY02,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039359,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY22,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039419,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY01,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039356,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY27,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039434,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY10,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039383,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY19,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039410,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY25,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039428,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY28,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039437,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY23,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039422,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY11,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039386,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY07,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039374,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY20,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039413,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY00,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039353,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY24,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039425,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY26,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039431,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY08,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039377,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY12,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039389,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY04,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039365,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY17,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039404,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY03,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039362,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,AGENCY21,DE,Real Estate Agency Hamburg,,,,Hamburg,,,,20000,,AC010,Main Street 179,0000039416,REAL ESTATE AGENCY HAMBUR,,HAMBURG,,,0000000,00000,,TRAD,0,,,,2002-12-02,RENDES,,,VEND,,,,,,D,,,,,,5555-12112-12345,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE2240,FR,Plant Distribution Center Marseille,Common Vendor/Debitor Address,Plant 2240,,Marseille,,,,13000,13,FRANCE,31 Rue du Vieux Port,0000639489,PLANT DISTRIBUTION CENTER,COMMON VENDOR/DEBITOR ADD,MARSEILLE,Company,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,CU2240,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE1100,DE,Debitor for plant 1100,Plant Berlin,,,Berlin,,,,13156,11,GERMANY,Rosenthaler Grenzweg 12,0000639404,DEBITOR FOR PLANT 1100,PLANT BERLIN,BERLIN,Company,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,CU1100,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE2230,FR,Plant Distribution Center Tours,Common Vendor/Debitor Address,Plant 2230,,Tours,,,,37000,37,FRANCE,31 Avenue Charles de Gaulle,0000639488,PLANT DISTRIBUTION CENTER,COMMON VENDOR/DEBITOR ADD,TOURS,Company,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,CU2230,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,2230,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE2220,FR,Plant Distibution Center Nantes,Common Vendor/Debitor Address,,,Nantes,,,,44000,44,FRANCE,31 Rue des Erables,0000639496,PLANT DISTIBUTION CENTER,COMMON VENDOR/DEBITOR ADD,NANTES,Company,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,CU2220,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,2220,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE1300,DE,Vendor for plant 1300,Plant Frankfurt,,,Frankfurt,,,,60596,06,GERMANY,Theodor-Stern-Kai 2,0000637424,VENDOR FOR PLANT 1300,PLANT FRANKFURT,FRANKFURT,,,0000000,00000,,TRAD,0,,,,2012-02-24,D022599,,,VEND,CU1300,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE1400,DE,Vendor for plant 1400,Plant Stuttgart,,,Stuttgart,,,,70000,08,GERMANY,Haeberle Weg 2,0000639394,VENDOR FOR PLANT 1400,PLANT STUTTGART,STUTTGART,,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,0000014000,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE2200,FR,Plant Paris,Common Vendor/Debitor Address,Plant 2200,,Paris,,,,75015,75,FRANCE,31 Rue des Erables,0000638119,PLANT PARIS,COMMON VENDOR/DEBITOR ADD,PARIS,Company,,0000000,00000,,TRAD,0,,,,2012-02-28,D022599,,,VEND,CU2200,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE4520,CA,Vendor for plant 4520,Plant Central Canada Toronto,,,Toronto,,,,M2P 2B8,ON,CANADA,4120 Yonge Street,0000639497,VENDOR FOR PLANT 4520,PLANT CENTRAL CANADA TORO,TORONTO,,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,CU4520,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,4520,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE4513,CA,Vendor for plant 4513,Plant Winnipeg,,,Winnipeg,,,,R2X 2R9,MB,CANADA,370 Keewatin Street,0000639471,VENDOR FOR PLANT 4513,PLANT WINNIPEG,WINNIPEG,,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,CU4513,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,4513,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VE4530,CA,Vendor for plant 4530,Plant Vancouver,,,Key Lake,,,,T2P 3H7,SK,CANADA,,0000639498,VENDOR FOR PLANT 4530,PLANT VANCOUVER,KEY LAKE,,,0000000,00000,,TRAD,0,,,,2012-03-02,D022599,,,VEND,CU4530,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,4530,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MOBILE04,GB,PERRY'S TOOLBOX PLC,,,,London,,,,10000,,PERRY,10 Friendroad,0000625230,PERRY'S TOOLBOX PLC,,LONDON,Company,,0000000,00000,,,0,,,UR,2011-12-21,D031738,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MOBILE01,GB,Scilly Tools PLC,,,,London,,,,10000,,SCILLY,10 Mainstreet,0000625223,SCILLY TOOLS PLC,,LONDON,Company,,0000000,00000,,,0,,,,2011-12-21,D031738,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MOBILE03,GB,HappyHammering PLC,,,,London,,,,10000,,HAPPY,10 Harveyroad,0000625225,HAPPYHAMMERING PLC,,LONDON,Company,,0000000,00000,,,0,,,,2011-12-21,D031738,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MOBILE02,GB,Hongkong Trading Ltd,,,,London,,,,10000,,HONGKONG T,12 Fullham Street,0000625224,HONGKONG TRADING LTD,,LONDON,Company,,0000000,00000,,,0,,,,2011-12-21,D031738,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,EXTERN_GE,DE,External vendor Germany,,,,,,,,,,EXTERNAL,,0000048364,EXTERNAL VENDOR GERMANY,,,Firma,,0000000,00000,,,0,,,,2004-12-30,D036964,,,VEND,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,EXTERN,DE,Extern,,,,Berlin,,,,10321,11,FSC120,Kurfürstendamm 50,0000046098,EXTERN,,BERLIN,Firma,,0000000,00000,,TRAD,0,,,,2004-03-24,D036964,,,VEND,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,COMPANY02,DE,Company02,,,,Frankfurt,,,,63073,06,FSC120,Mainzer Landstr. 115,0000046099,COMPANY02,,FRANKFURT,Firma,,0000000,00000,,TRAD,0,,,,2004-03-24,D036964,,,VEND,,,,,,D,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,EXTERN_JP,JP,External vendor Japan,,,,Tokyo,,,,1234567,,EXTERNAL,Ginza1,0000049284,EXTERNAL VENDOR JAPAN,,TOKYO,Firma,,0000000,00000,,,0,,,,2005-03-14,D036964,,,VEND,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SA02,TW,BR01 Vendor 2 APJ,,,,Taipei,,,,,,BR01,,0000622799,BR01 VENDOR 2 APJ,,TAIPEI,,,0000000,00000,,,0,,,,2011-12-09,D043256,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SA01,JP,BR01 Vendor 1 APJ,,,,Osaka,,,,,,BR01,,0000622798,BR01 VENDOR 1 APJ,,OSAKA,,,0000000,00000,,,0,,,,2011-12-09,D043256,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SL03,AR,BR01 Vendor 3 LA,,,,Santa Rosa,,,,,,BR01,,0000622797,BR01 VENDOR 3 LA,,SANTA ROSA,,,0000000,00000,,,0,,,,2011-12-09,D043256,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SL02,AR,BR01 Vendor 2 LA,,,,San Luis,,,,,,BR01,,0000622796,BR01 VENDOR 2 LA,,SAN LUIS,,,0000000,00000,,,0,,,,2011-12-09,D043256,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SA03,AU,BR01 Vendor 3 APJ,,,,Sydney,,,,,,BR01,,0000622800,BR01 VENDOR 3 APJ,,SYDNEY,,,0000000,00000,,,0,,,,2011-12-09,D043256,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,SL01,AR,BR01 Vendor 1 LA,,,,La Plata,,,,,,BR01,,0000622795,BR01 VENDOR 1 LA,,LA PLATA,,,0000000,00000,,,0,,,,2011-12-09,D043256,,,VEND,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
